,Unnamed: 0,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken,current_pred_,TP_allBFNHOLdataset,TN_allBFNHOLdataset,FN_allBFNHOLdataset,FP_allBFNHOLdataset,TP_allBFHOLdataset,TN_allBFHOLdataset,FN_allBFHOLdataset,FP_allBFHOLdataset,TP_allBFJointEthnicitydataset,TN_allBFJointEthnicitydataset,FN_allBFJointEthnicitydataset,FP_allBFJointEthnicitydataset,TP_allWFNHOLdataset,TN_allWFNHOLdataset,FN_allWFNHOLdataset,FP_allWFNHOLdataset,TP_allWFHOLdataset,TN_allWFHOLdataset,FN_allWFHOLdataset,FP_allWFHOLdataset,TP_allWFJointEthnicitydataset,TN_allWFJointEthnicitydataset,FN_allWFJointEthnicitydataset,FP_allWFJointEthnicitydataset,TP_allJointRaceFemaleNHOLdataset,TN_allJointRaceFemaleNHOLdataset,FN_allJointRaceFemaleNHOLdataset,FP_allJointRaceFemaleNHOLdataset,TP_allJointRaceFemaleHOLdataset,TN_allJointRaceFemaleHOLdataset,FN_allJointRaceFemaleHOLdataset,FP_allJointRaceFemaleHOLdataset,TP_allJointRaceFemaleJointEthnicitydataset,TN_allJointRaceFemaleJointEthnicitydataset,FN_allJointRaceFemaleJointEthnicitydataset,FP_allJointRaceFemaleJointEthnicitydataset,TP_allBMNHOLdataset,TN_allBMNHOLdataset,FN_allBMNHOLdataset,FP_allBMNHOLdataset,TP_allBMHOLdataset,TN_allBMHOLdataset,FN_allBMHOLdataset,FP_allBMHOLdataset,TP_allBMJointEthnicitydataset,TN_allBMJointEthnicitydataset,FN_allBMJointEthnicitydataset,FP_allBMJointEthnicitydataset,TP_allWMNHOLdataset,TN_allWMNHOLdataset,FN_allWMNHOLdataset,FP_allWMNHOLdataset,TP_allWMHOLdataset,TN_allWMHOLdataset,FN_allWMHOLdataset,FP_allWMHOLdataset,TP_allWMJointEthnicitydataset,TN_allWMJointEthnicitydataset,FN_allWMJointEthnicitydataset,FP_allWMJointEthnicitydataset,TP_allJointRaceMaleNHOLdataset,TN_allJointRaceMaleNHOLdataset,FN_allJointRaceMaleNHOLdataset,FP_allJointRaceMaleNHOLdataset,TP_allJointRaceMaleHOLdataset,TN_allJointRaceMaleHOLdataset,FN_allJointRaceMaleHOLdataset,FP_allJointRaceMaleHOLdataset,TP_allJointRaceMaleJointEthnicitydataset,TN_allJointRaceMaleJointEthnicitydataset,FN_allJointRaceMaleJointEthnicitydataset,FP_allJointRaceMaleJointEthnicitydataset,TP_allJointSexBlacksNHOLdataset,TN_allJointSexBlacksNHOLdataset,FN_allJointSexBlacksNHOLdataset,FP_allJointSexBlacksNHOLdataset,TP_allJointSexBlacksHOLdataset,TN_allJointSexBlacksHOLdataset,FN_allJointSexBlacksHOLdataset,FP_allJointSexBlacksHOLdataset,TP_allJointSexBlacksJointEthnicitydataset,TN_allJointSexBlacksJointEthnicitydataset,FN_allJointSexBlacksJointEthnicitydataset,FP_allJointSexBlacksJointEthnicitydataset,TP_allJointSexWhitesNHOLdataset,TN_allJointSexWhitesNHOLdataset,FN_allJointSexWhitesNHOLdataset,FP_allJointSexWhitesNHOLdataset,TP_allJointSexWhitesHOLdataset,TN_allJointSexWhitesHOLdataset,FN_allJointSexWhitesHOLdataset,FP_allJointSexWhitesHOLdataset,TP_allJointSexWhitesJointEthnicitydataset,TN_allJointSexWhitesJointEthnicitydataset,FN_allJointSexWhitesJointEthnicitydataset,FP_allJointSexWhitesJointEthnicitydataset,TP_allJointSexJointRaceNHOLdataset,TN_allJointSexJointRaceNHOLdataset,FN_allJointSexJointRaceNHOLdataset,FP_allJointSexJointRaceNHOLdataset,TP_allJointSexJointRaceHOLdataset,TN_allJointSexJointRaceHOLdataset,FN_allJointSexJointRaceHOLdataset,FP_allJointSexJointRaceHOLdataset,TP_allJointSexJointRaceJointEthnicitydataset,TN_allJointSexJointRaceJointEthnicitydataset,FN_allJointSexJointRaceJointEthnicitydataset,FP_allJointSexJointRaceJointEthnicitydataset
4034,4034,99999,0,1,1,2,71,2,1,31,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,117,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7245,7,79700,133,1878,2633,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5109,5109,99999,0,1,1,0,1,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,82,3,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,1,10,3244,27,79700,113,984,1531,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,567,99999,4,1,1,0,0,2,1,32,2,2,2,2,105000,2,2,2,2,2,1,1,3,5,68,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6919,3,79700,114,2321,3470,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844,2844,16940,2,1,1,2,2,2,3,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,98,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,7965,17,76700,128,2462,3075,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2490,2490,99999,0,1,1,2,0,2,1,32,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,83,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,6,79700,93,1656,2405,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1979,99999,0,1,1,2,0,2,1,32,1,2,2,2,435000,3,2,2,2,2,1,1,3,5,69,9,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,6854,7,79700,111,2191,3628,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,2738,99999,0,1,1,0,0,2,1,2,1,2,1,2,25000,3,2,2,2,2,1,1,3,5,23,8,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,5,3,7220,12,79700,96,1806,2713,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4831,4831,99999,0,1,1,1,0,2,1,4,1,2,1,2,25000,3,2,2,2,1,1,1,3,5,192,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,3,1996,8,79700,96,645,961,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5167,5167,16940,0,1,1,2,6,2,1,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,119,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,8158,9,76700,113,2682,3341,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,125,99999,4,1,1,1,0,2,1,4,2,2,1,2,845000,3,2,1,2,2,1,1,3,5,305,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,4830,7,79700,152,1268,3732,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4175,4175,99999,4,1,1,1,0,2,1,4,2,2,2,2,35000,2,2,2,2,2,1,1,3,5,53,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,5571,13,79700,85,1480,1884,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3561,3561,16940,4,1,1,1,0,2,1,2,2,2,1,2,25000,3,2,2,2,2,1,1,3,5,98,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,5,3,4344,45,76700,64,922,2286,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
666,666,99999,0,2,1,2,0,2,1,31,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,36,9,2,2,1,2,2,5,5,2,2,2,1,2,2,1,1,1,10,3354,9,79700,97,952,1462,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,634,99999,3,1,1,2,9,2,4,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,58,9,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,4,10,2692,2,79700,82,899,1286,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4975,4975,16940,0,1,1,2,0,2,1,1,1,2,2,2,275000,3,2,2,2,2,1,1,3,5,82,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,5,2497,15,76700,111,587,746,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,3699,99999,2,1,1,1,2,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,94,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,6,10,7245,7,79700,133,1878,2633,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2972,2972,16220,1,1,1,0,0,2,2,32,1,2,2,2,265000,3,2,2,2,2,1,1,3,5,43,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,1,6087,10,75800,100,1851,2487,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5316,5316,16940,0,1,1,0,0,2,1,1,1,1111,1111,1111,165000,3,1111,1111,1111,1111,1,1,1111,1111,41,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,4916,19,76700,58,1317,1878,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3673,3673,99999,1,1,1,0,2,2,2,1,1,2,2,2,155000,2,2,2,2,2,2,1,1,1,28,7,10,2,5,1,4,5,8,1,4,2,5,1,4,1,1,3,10,8481,8,79700,116,2591,3342,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,3118,16220,4,1,1,1,0,2,1,1,2,2,2,2,5000,3,2,1,2,2,1,1,3,5,54,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,3,4341,9,75800,99,1422,1914,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
464,464,99999,4,2,1,2,0,2,1,1,2,2,2,2,15000,3,2,2,2,2,1,1,3,5,76,9,2,2,1,2,2,5,5,2,2,2,1,2,2,1,1,3,4,6187,5,79700,99,1965,2799,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,4241,16220,0,1,1,1,0,2,1,32,1,1111,1111,1111,265000,3,1111,1111,1111,1111,1,1,1111,1111,67,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1,4853,6,75800,109,1332,1883,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,572,16220,0,1,1,0,1,2,1,1,1,2,2,2,95000,2,2,2,2,2,1,1,3,5,52,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4791,12,75800,93,1272,1750,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,1450,16220,2,1,1,1,0,2,3,1,1,2,2,2,295000,3,2,2,2,2,2,1,1,1,60,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,2,4071,3,75800,145,1302,2222,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4294,4294,16940,2,1,1,2,0,2,3,32,1,2,2,2,345000,3,2,2,2,2,1,1,3,5,151,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,4,4686,12,76700,152,1751,1966,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,295,16220,4,1,1,2,0,2,1,1,2,2,2,2,5000,3,2,1,1,2,1,1,3,5,47,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,9,3312,20,75800,119,726,930,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,558,99999,0,1,1,0,0,2,1,1,1,2,2,2,55000,3,2,2,2,2,1,1,3,5,186,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,3,4949,7,79700,87,1364,1964,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,4596,99999,2,1,1,1,0,2,3,1,1,2,2,2,75000,3,2,2,2,2,1,1,3,5,123,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,9,5678,10,79700,78,1565,2256,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4705,4705,99999,0,1,1,2,0,2,1,1,1,2,2,2,35000,2,2,2,2,2,2,1,2,3,115,9,8,2,2,2,2,5,5,2,2,2,1,2,2,2,2,6,10,5737,14,79700,90,1622,2217,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3771,3771,99999,4,1,1,2,0,2,1,4,2,2,1,2,65000,3,2,1,2,2,1,1,3,5,78,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,1,6496,9,79700,79,2153,3230,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,1922,99999,4,1,1,0,9,2,1,1,2,2,2,2,5000,2,2,2,2,2,1,1,3,5,54,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,6987,19,79700,112,1446,2284,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,840,16940,4,1,1,2,9,2,1,1,2,2,2,2,5000,2,2,2,2,2,1,1,3,5,106,2,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,3,10,4351,15,76700,104,1042,1504,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4678,4678,99999,4,1,1,1,0,2,1,32,2,2,1,2,55000,2,2,1,2,1,1,1,3,5,74,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,5933,11,79700,122,1634,3517,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5257,5257,99999,1,1,1,2,0,2,2,32,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,38,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,7,3523,6,79700,98,1044,2138,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,2357,99999,1,1,1,2,2,2,2,32,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,103,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,3354,9,79700,97,952,1462,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
