,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
14326,16940,2,2,1,2,2,2,3,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,54,3,9,1,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,8555,17,76700,111,2040,2810,38,1
14327,99999,1,1,1,2,2,2,2,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,42,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4695,26,79700,97,1113,1579,30,1
14328,16220,0,1,1,2,1,2,1,32,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,40,2,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,4791,12,75800,93,1272,1750,48,1
14329,16220,1,1,1,0,2,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,97,1,9,2,2,2,2,5,5,2,2,2,2,2,2,2,1,1,10,4387,14,75800,79,1080,1734,60,1
14330,99999,1,1,1,1,2,2,2,1,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,85,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,7081,17,79700,61,1746,2654,40,1
14331,99999,1,1,1,0,2,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,69,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4553,20,79700,125,1072,1581,30,1
14332,99999,0,1,1,0,3,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,40,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,2,10,6854,7,79700,111,2191,3628,19,1
14333,99999,1,1,1,1,2,2,2,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,46,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,6854,7,79700,111,2191,3628,19,1
14334,99999,0,1,1,1,3,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,42,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,6854,7,79700,111,2191,3628,19,1
14335,99999,0,1,1,1,3,2,1,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,88,1,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,5933,11,79700,122,1634,3517,22,1
14336,99999,0,1,1,0,3,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,61,2,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,1,10,5933,11,79700,122,1634,3517,22,1
14337,99999,2,1,1,1,2,2,3,31,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,0,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,6,10,6987,19,79700,112,1446,2284,25,1
14338,99999,0,1,1,1,3,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,112,3,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,3701,16,79700,132,935,1120,36,1
14339,99999,1,1,1,1,2,2,2,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,79,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,7332,12,79700,99,2116,2464,17,1
14340,99999,1,1,1,1,2,2,2,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,106,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,3165,34,79700,91,533,784,33,1
14341,99999,0,1,1,0,3,2,1,1,1,2,2,2,435000,2,2,2,2,2,1,1,3,5,126,3,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,1,10,4553,20,79700,125,1072,1581,30,1
14342,99999,1,1,1,1,2,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,99,1,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,3739,14,79700,123,1029,1332,37,1
14343,99999,1,0,1,1,2,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,61,1,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,2118,13,79700,119,627,908,56,1
14344,99999,0,1,1,1,3,2,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,62,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,4406,13,79700,92,1502,2229,37,1
14345,16220,0,1,1,1,3,2,1,31,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,113,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,3841,7,75800,131,1235,1220,43,1
14346,16220,2,1,1,1,2,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,82,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,4865,13,75800,106,1352,1802,29,1
14347,16940,0,1,1,2,0,2,1,1,1,2,2,2,275000,3,2,2,2,2,1,1,3,5,89,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,6053,21,76700,96,1425,2501,56,0
14348,16940,1,1,1,0,0,2,2,32,1,2,2,2,285000,3,2,2,2,2,1,1,3,5,62,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,4,7965,17,76700,128,2462,3075,38,0
14349,99999,3,1,1,0,0,2,4,1,1,2,2,2,175000,3,2,2,2,2,1,1,3,5,54,1,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,4,9,4184,12,79700,110,1030,2264,25,0
14350,99999,0,1,1,2,1,2,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,72,2,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,6854,7,79700,111,2191,3628,19,1
14351,99999,0,1,1,1,1,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,201,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,6053,6,79700,93,1656,2405,37,1
14352,99999,1,1,1,1,2,2,2,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,128,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,7332,12,79700,99,2116,2464,17,1
14353,99999,0,1,1,2,1,2,1,31,1,2,2,2,445000,2,2,2,2,2,1,1,3,5,105,2,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,6919,3,79700,114,2321,3470,33,1
14354,99999,0,1,1,1,3,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,78,3,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,7332,12,79700,99,2116,2464,17,1
14355,99999,1,1,1,2,2,2,2,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,71,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,2699,15,79700,108,744,1078,40,1
14356,16940,0,1,1,2,1,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,159,3,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,2,10,8158,9,76700,113,2682,3341,23,1
14357,16940,2,1,1,0,0,2,3,31,1,2,2,2,205000,3,2,2,2,2,1,1,3,5,0,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,6,10,3273,29,76700,55,621,1617,76,0
14358,99999,0,1,1,2,3,2,1,32,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,119,2,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,1797,14,79700,126,467,1073,39,1
14359,99999,0,1,1,0,3,2,1,32,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,53,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4553,20,79700,125,1072,1581,30,1
14360,16220,1,1,1,1,2,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,43,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,4341,9,75800,99,1422,1914,57,1
14361,99999,1,0,1,1,2,2,2,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,50,3,10,1,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,3739,14,79700,123,1029,1332,37,1
14362,99999,3,1,1,1,2,2,4,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,50,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,4,10,5170,30,79700,85,1416,2276,43,1
14363,99999,0,1,1,1,3,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,57,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,6053,6,79700,93,1656,2405,37,1
14364,16220,0,1,1,0,1,2,1,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,46,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4865,13,75800,106,1352,1802,29,1
14365,99999,0,1,1,0,1,2,1,1,1,2,2,2,145000,3,2,2,2,2,1,2,3,5,29,2,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,7083,3,79700,104,2449,4033,29,1
14366,16220,0,1,1,2,1,2,1,32,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,56,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,6565,8,75800,111,1758,2431,25,1
14367,16940,0,1,1,0,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,40,3,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,4237,5,76700,117,1459,1812,23,1
14368,99999,1,1,1,2,2,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,83,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,3739,14,79700,123,1029,1332,37,1
14369,99999,0,1,1,2,1,2,1,1,1,2,2,2,65000,3,2,2,2,2,1,2,3,5,168,2,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,2813,5,79700,72,976,1422,55,1
14370,99999,2,1,1,1,2,2,3,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,85,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,1797,14,79700,126,467,1073,39,1
14371,99999,3,1,1,1,0,2,4,1,1,2,2,2,325000,3,2,2,2,2,1,1,3,5,79,3,9,2,5,2,4,5,8,2,4,1,5,2,4,2,1,4,3,7332,12,79700,99,2116,2464,17,0
14372,99999,0,1,1,2,3,2,1,31,1,2,2,2,375000,2,2,2,2,2,1,1,3,5,153,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,2,10,6854,7,79700,111,2191,3628,19,1
14373,99999,0,1,1,1,1,2,1,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,88,2,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,4553,20,79700,125,1072,1581,30,1
14374,99999,0,1,1,2,6,2,1,1,1,2,2,2,575000,2,2,2,2,2,1,1,3,5,168,2,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,1,10,4967,10,79700,111,1415,2123,35,1
14375,99999,0,1,1,2,1,2,1,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,94,1,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,1,10,4406,13,79700,92,1502,2229,37,1
14376,99999,0,1,1,1,3,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,78,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,3930,85,79700,79,739,1276,37,1
14377,16220,0,1,1,2,3,2,1,1,1,2,2,2,455000,2,2,2,2,2,1,1,3,5,198,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,1,2,10,3684,10,75800,149,1253,1337,28,1
14378,16220,1,1,1,0,0,2,2,32,1,2,2,2,245000,3,2,2,2,2,1,1,3,5,71,3,9,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,1,6087,10,75800,100,1851,2487,33,0
14379,99999,0,1,1,2,1,2,1,1,1,2,2,2,75000,2,2,2,2,2,1,1,3,5,42,1,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,2578,14,79700,80,750,1299,59,1
14380,99999,1,1,1,0,2,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,33,1,10,2,5,1,4,5,8,1,4,2,5,1,4,2,1,1,10,5933,11,79700,122,1634,3517,22,1
14381,99999,1,0,1,0,2,2,2,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,23,1,10,1,5,1,4,5,8,1,4,2,5,1,4,2,1,1,10,3244,27,79700,113,984,1531,54,1
14382,99999,0,1,1,2,1,2,1,32,1,2,2,2,215000,3,2,2,2,2,1,2,3,5,141,3,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,4184,12,79700,110,1030,2264,25,1
14383,99999,0,0,1,1,3,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,79,1,10,1,5,1,4,5,8,1,4,1,5,1,4,2,1,2,10,5933,11,79700,122,1634,3517,22,1
14384,99999,0,1,1,2,1,2,1,31,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,157,2,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,1,10,7332,12,79700,99,2116,2464,17,1
14385,99999,0,1,1,1,1,2,1,1,1,2,2,2,355000,2,2,2,2,2,1,1,3,5,84,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,7332,12,79700,99,2116,2464,17,1
14386,16220,1,1,1,2,2,2,2,32,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,128,3,9,2,2,2,2,5,5,2,2,2,1,2,2,2,1,1,10,6087,10,75800,100,1851,2487,33,1
14387,99999,0,1,1,0,1,2,1,1,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,45,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,3244,27,79700,113,984,1531,54,1
14388,99999,0,1,1,0,3,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,57,1,10,2,5,2,4,5,8,2,4,2,5,2,4,2,1,1,10,3244,27,79700,113,984,1531,54,1
14389,99999,0,1,1,2,1,2,1,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,88,2,9,2,2,1,1,5,5,1,1,1,2,1,1,2,1,2,10,7332,12,79700,99,2116,2464,17,1
14390,99999,0,1,1,1,1,2,1,1,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,50,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,2,10,3244,27,79700,113,984,1531,54,1
14391,99999,1,1,1,1,2,2,2,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,43,1,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,5170,30,79700,85,1416,2276,43,1
14392,99999,3,1,1,1,2,2,4,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,85,2,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,4,10,1714,7,79700,99,655,1350,35,1
14393,99999,3,1,1,1,0,2,4,1,1,2,2,2,335000,3,2,2,2,2,1,1,3,5,79,3,9,2,5,2,4,5,8,2,4,1,5,2,4,2,1,4,9,5933,11,79700,122,1634,3517,22,0
14394,99999,1,1,1,1,2,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,31,3,10,2,5,1,4,5,8,1,4,1,5,1,4,2,1,1,10,7332,12,79700,99,2116,2464,17,1
14395,99999,0,1,1,2,1,2,1,32,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,119,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,2,1,10,7083,3,79700,104,2449,4033,29,1
14396,99999,0,1,1,2,3,2,1,32,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,157,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,2,1,10,5147,7,79700,101,1581,2199,32,1
14397,16940,0,1,1,2,0,2,1,4,1,2,2,2,365000,3,2,2,2,2,1,2,3,5,256,1,3,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,3273,29,76700,55,621,1617,76,1
14398,99999,1,1,1,2,0,2,2,32,1,2,2,2,165000,3,2,2,2,2,1,1,3,5,35,7,7,2,2,3,3,5,5,3,3,2,1,3,3,1,3,1,3,6854,7,79700,111,2191,3628,19,0
14399,99999,1,1,1,2,6,2,2,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,35,7,7,2,2,3,3,5,5,3,3,2,1,3,3,1,1,1,10,6854,7,79700,111,2191,3628,19,1
14400,99999,0,1,1,2,6,2,1,32,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,105,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,1714,7,79700,99,655,1350,35,1
14401,99999,2,1,1,2,6,2,3,32,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,124,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,6854,7,79700,111,2191,3628,19,1
14402,99999,0,1,1,2,6,2,1,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,123,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,1797,14,79700,126,467,1073,39,1
14403,16940,0,1,1,2,6,2,1,1,1,2,2,2,365000,2,2,2,2,2,1,1,3,5,119,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,8158,9,76700,113,2682,3341,23,1
14404,99999,0,1,1,2,6,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,110,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,7332,12,79700,99,2116,2464,17,1
14405,99999,0,1,1,2,6,2,1,32,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,93,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4583,8,79700,91,1178,1897,41,1
14406,16940,0,1,1,2,6,2,1,31,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,208,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,7965,17,76700,128,2462,3075,38,1
14407,99999,0,1,1,2,6,2,1,32,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,126,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4830,7,79700,152,1268,3732,27,1
14408,99999,0,1,1,2,6,2,1,1,1,2,2,2,165000,3,2,2,2,2,1,2,3,5,126,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,1714,7,79700,99,655,1350,35,1
14409,16940,0,2,1,2,6,2,1,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,90,7,7,2,1,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4969,26,76700,110,1365,1907,33,1
14410,99999,0,1,1,2,6,2,1,32,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,75,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4553,20,79700,125,1072,1581,30,1
14411,99999,1,1,1,2,5,2,2,5,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,146,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4136,35,79700,99,1253,1944,60,1
14412,99999,0,1,1,2,5,2,1,5,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,126,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4553,20,79700,125,1072,1581,30,1
14413,16940,0,2,1,2,6,2,1,5,1,2,2,2,335000,2,2,2,2,2,1,1,3,5,141,7,7,2,1,3,3,5,5,3,3,1,2,3,3,1,1,1,10,4237,5,76700,117,1459,1812,23,1
14414,99999,0,2,1,2,6,2,1,5,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,141,7,7,1,2,3,3,5,5,3,3,1,2,3,3,1,1,2,10,6851,9,79700,129,1996,2300,27,1
14415,16940,0,1,1,1,0,2,1,32,1,2,2,2,345000,3,2,2,2,2,1,1,3,5,68,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,3,1,3,5283,11,76700,138,1702,1910,19,0
14416,16940,0,1,1,1,6,2,1,31,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,55,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,2,10,4351,15,76700,104,1042,1504,40,1
14417,16940,0,1,1,1,6,2,1,32,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,94,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,2,10,7965,17,76700,128,2462,3075,38,1
14418,99999,2,1,1,1,6,2,3,5,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,0,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,6,10,1996,8,79700,96,645,961,37,1
14419,99999,0,1,1,1,6,2,1,5,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,120,7,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,1,10,5571,13,79700,85,1480,1884,41,1
14420,99999,1,1,1,1,0,2,2,32,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,100,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,9,7081,17,79700,61,1746,2654,40,0
14421,99999,0,1,1,1,0,2,1,4,1,2,2,2,65000,3,2,2,2,2,1,2,3,5,36,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,9,2413,3,79700,81,658,1451,34,0
14422,99999,2,1,1,1,0,2,3,32,1,2,2,2,465000,3,2,2,2,2,1,1,3,5,110,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,7,2413,3,79700,81,658,1451,34,0
14423,99999,1,1,1,1,0,2,2,32,1,2,2,2,155000,3,2,2,2,2,1,1,3,5,29,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,1,5933,11,79700,122,1634,3517,22,0
14424,99999,0,1,1,1,3,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,71,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6629,5,79700,118,1928,2633,34,1
14425,99999,2,1,1,1,0,2,3,32,1,2,2,2,335000,3,2,2,2,2,2,1,1,1,94,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,6,7245,7,79700,133,1878,2633,16,0
14426,16940,0,1,1,1,3,2,1,4,1,2,2,1,85000,3,2,2,2,2,1,3,3,5,59,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,1
14427,99999,1,1,1,1,0,2,2,31,1,2,2,2,75000,3,2,2,2,2,1,1,3,5,81,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,9,1397,9,79700,73,450,1273,40,0
14428,99999,1,1,1,1,2,2,2,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,46,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,3509,13,79700,94,1099,1535,37,1
14429,16940,1,0,1,1,0,2,2,32,1,2,2,2,115000,3,2,2,2,2,1,1,3,5,33,1,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,3,4,6174,32,76700,53,1515,2251,27,0
14430,16220,1,1,1,0,0,2,2,32,1,2,2,2,115000,3,2,2,2,2,1,1,3,5,22,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,7,7178,6,75800,95,2007,3182,44,0
14431,99999,1,1,1,1,2,2,2,32,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,39,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,3256,15,79700,97,1041,1367,34,1
14432,99999,0,1,1,0,0,2,1,32,1,2,2,2,65000,3,2,2,2,2,2,1,1,1,29,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,4,7332,12,79700,99,2116,2464,17,0
14433,99999,1,1,1,1,2,2,2,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,80,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,3710,9,79700,107,1227,1621,50,1
14434,99999,2,1,1,1,2,2,3,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,88,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5545,20,79700,79,1378,2089,39,1
14435,16940,2,1,1,2,2,2,3,32,1,2,2,2,405000,2,2,2,2,2,1,1,3,5,108,3,9,2,3,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4916,19,76700,58,1317,1878,27,1
14436,99999,2,1,1,1,0,2,3,1,1,2,2,2,115000,3,2,2,2,2,1,1,3,5,55,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,4,3710,9,79700,107,1227,1621,50,0
14437,16940,1,1,1,2,2,2,2,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,88,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,6053,21,76700,96,1425,2501,56,1
14438,99999,0,1,1,1,0,2,1,32,1,2,2,2,185000,3,2,2,2,2,1,1,3,5,110,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,7,5571,13,79700,85,1480,1884,41,0
14439,16220,0,1,1,1,3,2,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,69,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6087,10,75800,100,1851,2487,33,1
14440,99999,2,1,1,2,0,2,3,32,1,2,2,2,315000,3,2,2,2,2,1,1,3,5,60,1,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,1,2699,15,79700,108,744,1078,40,0
14441,16220,1,1,1,2,2,2,2,32,1,2,2,2,85000,2,2,2,2,2,1,1,3,5,66,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,3,10,4592,37,75800,47,859,1662,59,1
14442,99999,0,1,1,1,3,2,1,32,1,2,2,2,105000,3,2,2,2,2,1,2,3,5,146,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6919,3,79700,114,2321,3470,33,1
14443,99999,0,1,1,2,0,2,1,31,1,2,2,1,175000,3,2,2,2,2,1,3,3,5,205,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,7,4406,13,79700,92,1502,2229,37,0
14444,99999,2,1,1,1,0,2,3,32,1,2,2,2,215000,3,2,2,2,2,1,1,3,5,77,3,9,2,2,2,2,5,5,2,2,1,1,2,2,1,1,1,6,3739,14,79700,123,1029,1332,37,0
14445,16220,2,1,1,1,0,2,3,32,1,2,2,2,95000,3,2,2,2,2,1,1,3,5,18,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,3,4592,37,75800,47,859,1662,59,0
14446,99999,0,1,1,0,0,2,1,32,1,2,2,2,235000,3,2,2,2,2,1,1,3,5,32,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,1,6919,3,79700,114,2321,3470,33,0
14447,99999,2,1,1,2,71,2,3,32,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,90,3,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,3812,4,79700,101,915,1590,56,1
14448,99999,1,1,1,1,0,2,2,31,1,2,2,2,125000,3,2,2,2,2,1,1,3,5,73,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,7,4593,25,79700,83,1005,1567,38,0
14449,99999,0,1,1,1,71,2,1,32,1,2,2,2,515000,2,2,2,2,2,1,1,3,5,93,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7986,15,79700,120,1638,3195,24,1
