,derived_msa-md,derived_loan_product_type,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,hoepa_status,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,income,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,submission_of_application,initially_payable_to_institution,aus-1,denial_reason-1,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
11120,16940,4,1,1,0,0,2,1,4,2,2,1,2,185000,2,2,1,2,2,1,1,3,5,117,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,8555,17,76700,111,2040,2810,38,0
11146,99999,0,1,1,2,0,2,1,1,1,2,2,2,725000,3,2,2,2,2,1,3,3,5,318,3,1,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,4830,7,79700,152,1268,3732,27,0
11161,99999,0,1,1,1,0,2,1,31,1,2,2,2,615000,2,2,1,2,2,1,1,3,5,142,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7986,15,79700,120,1638,3195,24,0
11171,16940,0,1,1,0,1,2,1,32,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,52,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
11181,16940,0,1,1,0,0,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,78,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11207,16940,0,1,1,2,1,2,1,1,1,2,2,2,275000,3,2,2,2,2,1,3,3,5,86,1,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11208,16940,0,1,1,1,1,2,1,31,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,90,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11211,16220,0,1,1,1,1,2,1,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,57,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6565,8,75800,111,1758,2431,25,0
11233,16940,0,1,2,2,1,2,1,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,140,1,2,2,2,2,2,5,1,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11240,16940,0,1,1,1,0,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,60,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
11249,16940,0,1,1,2,0,2,1,32,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,56,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11271,16940,0,1,1,1,1,2,1,31,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,120,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11287,16940,0,1,1,1,0,2,1,1,1,2,2,2,105000,2,2,2,2,2,1,1,3,5,72,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
11325,16940,0,1,1,2,6,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,112,3,3,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11326,16220,2,1,1,1,71,2,3,31,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,1,3,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,1,10,4865,13,75800,106,1352,1802,29,0
11330,99999,0,1,1,2,1,2,1,32,1,2,2,2,645000,2,2,2,2,2,1,1,3,5,138,3,3,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,7986,15,79700,120,1638,3195,24,0
11343,16220,1,1,1,0,71,2,2,32,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,56,3,10,2,5,3,4,5,8,3,4,2,5,3,4,1,1,3,10,3684,10,75800,149,1253,1337,28,0
11346,16940,0,1,1,0,3,2,1,32,1,2,2,1,105000,3,2,2,2,2,1,3,3,5,43,1,10,2,5,3,4,5,8,3,4,2,5,3,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
11355,16940,0,1,1,1,3,2,1,31,1,2,2,2,135000,2,2,2,2,2,1,1,3,5,52,1,10,2,5,3,4,5,8,3,4,1,5,3,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
11426,16940,0,1,1,2,71,2,1,31,1,2,1,2,295000,2,2,1,2,2,1,1,3,5,117,3,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,5283,11,76700,138,1702,1910,19,0
11427,16940,0,1,1,0,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,59,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
11431,16940,1,1,1,1,0,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,71,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,7965,17,76700,128,2462,3075,38,0
11432,16940,0,1,1,2,3,2,1,1,1,2,2,2,265000,2,2,2,2,2,1,1,3,5,80,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,8555,17,76700,111,2040,2810,38,0
11436,16940,2,1,0,1,0,2,3,1,1,2,2,2,265000,3,2,2,2,2,1,1,3,5,46,2,10,2,5,2,4,3,8,2,4,1,5,2,4,1,1,2,10,4969,26,76700,110,1365,1907,33,1
11441,16940,2,1,1,1,2,2,3,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,59,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,3273,29,76700,55,621,1617,76,0
11446,16940,2,0,1,1,9,2,3,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,49,3,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4344,45,76700,64,922,2286,55,0
11448,16940,2,1,1,1,2,2,3,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,37,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11449,16940,0,1,1,0,3,2,1,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,49,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,4332,18,76700,89,742,1804,76,0
11451,16940,0,1,1,1,0,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,117,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4332,18,76700,89,742,1804,76,0
11452,16940,0,1,1,0,3,2,1,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,48,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,4332,18,76700,89,742,1804,76,0
11458,16940,1,1,1,2,2,2,2,1,1,2,2,2,305000,2,2,2,2,2,1,1,3,5,89,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,0
11462,16940,0,1,1,0,3,2,1,1,1,2,2,2,235000,2,2,2,2,2,1,1,3,5,53,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,8158,9,76700,113,2682,3341,23,0
11463,16940,1,0,1,0,2,2,2,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,33,1,10,1,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,6053,21,76700,96,1425,2501,56,0
11466,16940,0,1,1,1,1,1,1,1,1,2,2,2,145000,2,2,2,2,2,1,1,3,5,40,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4332,18,76700,89,742,1804,76,0
11468,16940,0,1,1,0,3,2,1,1,1,2,2,2,115000,2,2,2,2,2,1,1,3,5,36,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,6053,21,76700,96,1425,2501,56,0
11471,16940,0,1,1,2,1,1,1,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,162,3,9,2,2,2,2,5,5,2,2,2,1,2,2,1,1,2,10,8158,9,76700,113,2682,3341,23,0
11480,99999,0,1,1,1,3,2,1,32,1,2,2,2,625000,2,2,2,2,2,1,1,3,5,123,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,7099,29,79700,131,1731,3539,26,0
11481,16940,2,1,1,1,2,2,3,1,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,25,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
11483,16940,0,1,1,1,3,2,1,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,25,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,6053,21,76700,96,1425,2501,56,0
11486,16940,0,1,1,1,3,2,1,31,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,63,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,4969,26,76700,110,1365,1907,33,0
11489,16940,0,1,1,2,3,2,1,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,133,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,4969,26,76700,110,1365,1907,33,0
11490,16220,1,1,1,1,2,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,48,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,3,10,4071,3,75800,145,1302,2222,34,0
11491,16940,0,1,1,2,3,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,99,2,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,2,10,8158,9,76700,113,2682,3341,23,0
11495,16940,1,1,1,0,2,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,47,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,3,10,4969,26,76700,110,1365,1907,33,0
11497,16940,0,1,1,0,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,105,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,4351,15,76700,104,1042,1504,40,0
11498,16940,1,1,0,1,2,2,2,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,46,2,10,2,5,2,4,3,8,2,4,1,5,2,4,1,1,6,10,4344,45,76700,64,922,2286,55,0
11503,16940,0,1,1,1,1,2,1,1,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,104,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,5283,11,76700,138,1702,1910,19,0
11504,16940,0,1,1,2,3,2,1,1,1,2,2,2,425000,2,2,2,2,2,1,1,3,5,125,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
11505,16940,0,1,1,0,1,2,1,1,1,2,2,2,385000,2,2,2,2,2,1,1,3,5,60,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,0
11507,16940,1,0,1,2,2,2,2,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,71,9,1,1,1,2,2,5,5,2,2,2,1,2,2,1,1,3,10,8555,17,76700,111,2040,2810,38,0
11520,16940,0,1,1,2,1,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,74,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6053,21,76700,96,1425,2501,56,0
11528,16940,1,1,1,1,2,2,2,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,90,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,6,10,8555,17,76700,111,2040,2810,38,0
11530,16940,0,1,1,0,0,2,1,1,1,2,2,2,195000,3,2,2,2,2,1,1,3,5,59,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,2,10,8158,9,76700,113,2682,3341,23,1
11536,16940,0,1,1,0,1,2,1,31,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,59,2,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11537,16940,0,0,1,2,3,2,1,1,1,2,2,2,395000,2,2,2,2,2,1,1,3,5,179,3,9,1,1,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11540,16940,0,0,1,1,3,2,1,1,1,2,2,2,195000,2,2,2,2,2,1,1,3,5,56,3,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,2,10,8555,17,76700,111,2040,2810,38,0
11544,16940,0,1,1,1,0,2,1,1,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,103,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11552,99999,0,1,1,2,0,2,1,1,1,2,2,2,585000,3,2,2,2,2,1,3,3,5,417,2,9,2,2,2,2,5,5,2,2,2,1,2,2,2,2,6,10,7986,15,79700,120,1638,3195,24,0
11554,16940,0,0,1,2,1,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,130,2,9,1,1,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11555,16940,0,0,1,1,1,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,105,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11557,16940,0,0,1,1,1,2,1,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,110,1,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
11569,16940,1,1,1,1,2,2,2,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,4,7,10,2,3,3,3,5,8,3,4,1,5,3,4,2,1,1,10,8555,17,76700,111,2040,2810,38,0
11576,16220,1,1,1,2,2,2,2,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,6,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,6565,8,75800,111,1758,2431,25,0
11589,16940,0,1,1,2,9,2,1,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,11,7,7,2,2,3,3,5,5,3,3,1,2,3,3,1,1,1,10,8555,17,76700,111,2040,2810,38,0
11621,16940,0,1,2,2,1,2,1,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,6,7,7,2,2,3,3,5,1,3,3,1,2,3,3,1,1,1,10,8158,9,76700,113,2682,3341,23,0
11625,99999,0,1,1,2,0,2,1,31,1,2,2,2,735000,2,2,2,2,2,1,2,3,5,919,3,9,2,2,2,2,5,5,2,2,1,2,2,2,2,2,6,10,4830,7,79700,152,1268,3732,27,0
11626,99999,0,1,1,2,0,2,1,31,1,2,2,2,1845000,2,2,2,2,2,1,2,3,5,1138,1,9,2,2,2,2,5,5,2,2,1,2,2,2,2,2,6,10,4830,7,79700,152,1268,3732,27,0
11634,16940,2,0,1,1,71,2,3,1,1,2,2,2,125000,2,2,2,2,2,1,1,3,5,31,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
11746,16940,0,2,2,2,71,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,95,1,3,2,1,2,2,2,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
11747,16940,0,1,1,1,71,2,1,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,71,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4686,12,76700,152,1751,1966,36,0
11756,16940,1,1,1,0,71,2,2,1,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,152,1,1,2,2,2,2,5,5,2,2,2,2,2,2,1,1,1,10,4686,12,76700,152,1751,1966,36,0
11783,16940,0,1,1,2,71,2,1,31,1,2,2,1,115000,3,2,2,2,2,1,3,3,5,239,1,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4344,45,76700,64,922,2286,55,0
11876,16940,0,1,1,2,71,2,1,1,1,2,2,2,485000,2,2,2,2,2,1,1,3,5,139,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5283,11,76700,138,1702,1910,19,0
11883,16940,0,1,1,1,71,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,54,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4351,15,76700,104,1042,1504,40,0
11896,16940,1,1,1,2,71,2,2,1,1,2,2,2,255000,2,2,2,2,2,1,1,3,5,106,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,3717,36,76700,92,1006,1347,40,0
11911,16940,2,1,2,2,71,2,3,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,99,2,2,2,2,2,2,3,5,2,2,1,2,2,2,1,1,1,10,4790,25,76700,72,1456,2042,33,0
11919,16940,0,1,1,2,71,2,1,1,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,131,2,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8555,17,76700,111,2040,2810,38,0
11964,16220,0,1,1,2,0,2,1,1,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,70,2,2,2,2,2,2,5,5,2,2,2,1,2,2,1,1,6,10,6565,8,75800,111,1758,2431,25,0
12051,16940,0,1,1,2,71,2,1,1,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,128,2,2,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,8158,9,76700,113,2682,3341,23,0
12061,16940,0,1,1,1,71,2,1,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,86,2,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
12064,99999,2,1,1,2,71,2,3,1,1,2,2,2,565000,2,2,2,2,2,1,1,3,5,167,1,3,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7083,3,79700,104,2449,4033,29,0
12093,16940,0,1,1,2,71,2,1,1,1,2,2,2,285000,2,2,2,2,2,1,1,3,5,166,2,3,2,2,2,2,5,5,2,2,2,1,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
12108,16220,1,1,1,1,9,2,2,1,1,2,2,2,155000,2,2,2,2,2,1,1,3,5,76,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4422,22,75800,89,954,1712,72,0
12121,16940,0,1,1,1,71,2,1,31,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,163,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6053,21,76700,96,1425,2501,56,0
12147,16940,0,1,1,1,71,2,1,1,1,2,2,2,415000,2,2,2,2,2,1,1,3,5,105,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,5283,11,76700,138,1702,1910,19,0
12190,16940,0,1,1,2,71,2,1,1,1,2,2,1,255000,3,2,2,2,2,1,3,3,5,134,3,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4969,26,76700,110,1365,1907,33,0
12215,16940,0,1,1,0,71,2,1,1,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,117,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4686,12,76700,152,1751,1966,36,0
12628,16940,2,1,1,2,71,2,3,32,1,2,2,2,285000,2,2,2,2,2,2,1,1,1,109,3,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,5283,11,76700,138,1702,1910,19,0
12629,16220,1,1,1,1,71,2,2,1,1,2,2,2,315000,2,2,2,2,2,1,1,3,5,72,3,10,2,5,2,4,5,8,2,4,1,5,2,4,2,1,1,10,3684,10,75800,149,1253,1337,28,0
12634,16940,2,1,1,0,71,2,3,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,37,3,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,1866,18,76700,96,655,897,58,0
12644,16940,1,1,1,0,71,2,2,31,1,1,1,2,105000,3,2,2,2,1,1,1,3,5,21,9,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,6,10,6053,21,76700,96,1425,2501,56,0
12651,16940,0,1,1,1,6,2,1,32,1,2,2,2,295000,2,2,2,2,2,1,1,3,5,121,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
12652,16940,2,1,1,2,71,2,3,1,1,2,2,2,345000,2,2,2,2,2,1,1,3,5,107,2,10,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,7965,17,76700,128,2462,3075,38,0
12653,16940,2,1,1,2,71,2,3,31,1,2,2,2,185000,2,2,2,2,2,1,1,3,5,0,2,1,2,2,2,2,5,5,2,2,1,2,2,2,1,1,6,10,4344,45,76700,64,922,2286,55,0
12661,16220,2,1,1,1,71,2,3,32,1,2,2,2,215000,2,2,2,2,2,1,1,3,5,98,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4791,12,75800,93,1272,1750,48,0
12668,16940,2,0,1,1,2,2,3,32,1,2,2,2,325000,2,2,2,2,2,1,1,3,5,85,2,10,1,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
12683,16940,2,1,0,1,71,2,3,32,1,2,2,2,165000,2,2,2,2,2,1,1,3,5,65,1,10,2,5,2,4,3,8,2,4,1,5,2,4,1,1,1,10,4344,45,76700,64,922,2286,55,0
12703,99999,2,1,1,1,71,2,3,32,1,2,2,2,595000,2,2,2,2,2,1,1,3,5,88,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,6919,3,79700,114,2321,3470,33,0
12709,16940,2,1,1,1,71,2,3,32,1,2,2,2,175000,2,2,2,2,2,1,1,3,5,57,1,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,8555,17,76700,111,2040,2810,38,0
12714,16220,2,1,1,2,0,2,3,32,1,2,2,2,375000,3,2,2,2,2,1,1,3,5,110,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,6565,8,75800,111,1758,2431,25,1
12744,16940,2,1,1,0,71,2,3,32,1,2,2,2,205000,2,2,2,2,2,1,1,3,5,69,1,10,2,5,2,4,5,8,2,4,2,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
12751,16940,2,1,1,1,2,2,3,32,1,2,2,2,225000,2,2,2,2,2,1,1,3,5,59,3,10,2,5,2,4,5,8,2,4,1,5,2,4,1,1,1,10,4969,26,76700,110,1365,1907,33,0
12772,16220,2,1,1,2,0,2,3,1,1,2,2,2,245000,2,2,2,2,2,1,1,3,5,79,1,9,2,2,2,2,5,5,2,2,1,2,2,2,1,1,1,10,4791,12,75800,93,1272,1750,48,0
12774,16940,2,1,0,1,0,2,3,32,1,2,2,2,275000,2,2,2,2,2,1,1,3,5,108,1,10,2,5,2,4,3,8,2,4,1,5,2,4,1,1,1,10,7965,17,76700,128,2462,3075,38,0
12791,16940,0,1,1,2,71,2,1,1,1,1111,1111,1111,265000,2,1111,1111,1111,1111,1,1,1111,1111,61,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,5283,11,76700,138,1702,1910,19,0
12793,16940,1,1,1,2,71,2,2,1,1,1111,1111,1111,235000,2,1111,1111,1111,1111,1,1,1111,1111,93,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4351,15,76700,104,1042,1504,40,0
12799,16220,0,1,1,0,71,2,1,1,1,1111,1111,1111,245000,3,1111,1111,1111,1111,1,1,1111,1111,119,1111,1111,2,5,1,4,5,8,1,4,2,5,1,4,1111,1111,1111,1111,6565,8,75800,111,1758,2431,25,0
12801,16220,2,1,1,1,71,2,3,1,1,1111,1111,1111,305000,2,1111,1111,1111,1111,1,1,1111,1111,151,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,6087,10,75800,100,1851,2487,33,0
12802,16220,0,1,1,2,71,2,1,1,1,1111,1111,1111,235000,2,1111,1111,1111,1111,1,1,1111,1111,71,1111,1111,2,2,1,1,5,5,1,1,1,2,1,1,1111,1111,1111,1111,5614,13,75800,87,1175,1457,38,0
12807,16220,1,1,1,1,71,2,2,1,1,1111,1111,1111,165000,2,1111,1111,1111,1111,1,1,1111,1111,63,1111,1111,2,2,1,1,5,5,1,1,1,1,1,1,1111,1111,1111,1111,4422,22,75800,89,954,1712,72,0
12821,16940,0,1,1,2,71,2,1,31,1,1111,1111,1111,305000,2,1111,1111,1111,1111,1,1,1111,1111,106,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,6174,32,76700,53,1515,2251,27,0
12840,16220,0,1,1,1,71,2,1,1,1,1111,1111,1111,145000,2,1111,1111,1111,1111,1,1,1111,1111,29,1111,1111,2,5,2,4,5,8,2,4,1,5,2,4,1111,1111,1111,1111,4791,12,75800,93,1272,1750,48,0
12842,16940,0,1,1,2,71,2,1,31,1,1111,1111,1111,405000,2,1111,1111,1111,1111,1,1,1111,1111,147,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4237,5,76700,117,1459,1812,23,0
12847,16940,0,1,1,2,71,2,1,31,1,1111,1111,1111,485000,2,1111,1111,1111,1111,1,1,1111,1111,147,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4969,26,76700,110,1365,1907,33,0
12850,16220,2,1,1,1,71,2,3,1,1,1111,1111,1111,275000,3,1111,1111,1111,1111,1,1,1111,1111,52,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,6087,10,75800,100,1851,2487,33,0
12852,16220,0,1,1,1,71,2,1,1,1,1111,1111,1111,155000,3,1111,1111,1111,1111,1,1,1111,1111,55,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,4853,6,75800,109,1332,1883,40,0
12853,16220,3,1,1,1,71,2,4,1,1,1111,1111,1111,275000,3,1111,1111,1111,1111,1,1,1111,1111,67,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,6087,10,75800,100,1851,2487,33,0
12864,16220,1,1,1,1,71,2,2,1,1,1111,1111,1111,135000,2,1111,1111,1111,1111,1,1,1111,1111,43,1111,1111,2,5,1,4,5,8,1,4,1,5,1,4,1111,1111,1111,1111,4341,9,75800,99,1422,1914,57,0
12865,16940,0,1,1,2,71,2,1,1,1,1111,1111,1111,395000,2,1111,1111,1111,1111,1,1,1111,1111,127,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,4237,5,76700,117,1459,1812,23,0
12871,16940,0,1,1,0,71,2,1,31,1,1111,1111,1111,205000,2,1111,1111,1111,1111,1,1,1111,1111,62,1111,1111,2,5,2,4,5,8,2,4,2,5,2,4,1111,1111,1111,1111,7965,17,76700,128,2462,3075,38,0
12872,16940,0,1,1,2,71,2,1,31,1,1111,1111,1111,385000,2,1111,1111,1111,1111,1,1,1111,1111,85,1111,1111,2,2,2,2,5,5,2,2,1,2,2,2,1111,1111,1111,1111,8158,9,76700,113,2682,3341,23,0
